!	headers	Month	Perm_Cap1	Perm_Cap2	Phys_Cap	DaysIncr	CVPDedCap	EWACap
1	1	6680
2	1	6680
3	1	6680
4	1	6680
5	1	6680
6	1	6680
7	1	6680
8	1	6680
9	1	6680
10	1	6680
11	1	6680
12	1	6680
1	2	8500
2	2	8500
3	2	8500
4	2	8500
5	2	8500
6	2	8500
7	2	8500
8	2	8500
9	2	8500
10	2	8500
11	2	8500
12	2	8500
1	3	10300
2	3	10300
3	3	10300
4	3	10300
5	3	10300
6	3	10300
7	3	10300
8	3	10300
9	3	10300
10	3	10300
11	3	10300
12	3	10300
1	4	0
2	4	0
3	4	17
4	4	31
5	4	28
6	4	15
7	4	0
8	4	0
9	4	0
10	4	0
11	4	0
12	4	0
1	5	0
2	5	0
3	5	0
4	5	0
5	5	0
6	5	0
7	5	0
8	5	0
9	5	0
10	5	0
11	5	0
12	5	0
1	6	0
2	6	0
3	6	0
4	6	0
5	6	0
6	6	0
7	6	0
8	6	0
9	6	0
10	6	500
11	6	500
12	6	500
