!swp_3pattern_demands_for_WSIDI_training
! output file swp_3pattern_demands_for_WSIDI_training.table to use ONLY for retraining WSI-DI curves
!  with uniform SWP delivery patterns (equal to the 100% patterns) - see simulation protocol for
!  instructions on WSI-DI retraining procedures.
!
! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP
! 2005 Level of Development Assumptions
! source spreadsheet: BST_SWP_SOD_2013DRR_081413_Future.xls
swp_3pattern_demands_training
contractor       month            percent          demand           remainDemand
               18                1              100             4.01             8.38
               18                2              100             2.70             4.37
               18                3              100             1.67             1.67
               19                4              100             0.22            75.41
               19                5              100             2.37            75.18
               19                6              100             1.86            72.82
               19                7              100             5.55            70.95
               19                8              100             9.71            65.41
               19                9              100            13.08            55.70
               19               10              100            15.52            42.61
               19               11              100            13.91            27.10
               19               12              100             8.20            13.19
               19                1              100             4.27             4.99
               19                2              100             0.24             0.72
               19                3              100             0.47             0.47
               20                4              100             0.10             2.30
               20                5              100             0.10             2.20
               20                6              100             0.16             2.10
               20                7              100             0.17             1.93
               20                8              100             0.26             1.76
               20                9              100             0.25             1.50
               20               10              100             0.25             1.25
               20               11              100             0.25             0.99
               20               12              100             0.26             0.74
               20                1              100             0.18             0.48
               20                2              100             0.16             0.29
               20                3              100             0.13             0.13
               21                4              100            28.91           280.07
               21                5              100             7.67           251.17
               21                6              100            30.08           243.50
               21                7              100            25.83           213.42
               21                8              100            23.89           187.59
               21                9              100            20.46           163.70
               21               10              100            19.49           143.23
               21               11              100            24.58           123.75
               21               12              100            18.59            99.17
               21                1              100            27.42            80.58
               21                2              100            27.11            53.16
               21                3              100            26.05            26.05
               22                4              100             0.00             0.00
               22                5              100             0.00             0.00
               22                6              100             0.00             0.00
               22                7              100             0.00             0.00
               22                8              100             0.00             0.00
               22                9              100             0.00             0.00
               22               10              100             0.00             0.00
               22               11              100             0.00             0.00
               22               12              100             0.00             0.00
               22                1              100             0.00             0.00
               22                2              100             0.00             0.00
               22                3              100             0.00             0.00
               23                4              100            18.19           569.35
               23                5              100            22.67           551.16
               23                6              100            44.56           528.49
               23                7              100            46.24           483.93
               23                8              100            51.21           437.69
               23                9              100            39.00           386.47
               23               10              100            61.62           347.47
               23               11              100            73.17           285.84
               23               12              100            52.15           212.68
               23                1              100            54.18           160.52
               23                2              100            52.15           106.34
               23                3              100            54.18            54.18
               24                4              100            38.59           725.95
               24                5              100            31.58           687.37
               24                6              100            41.73           655.78
               24                7              100            63.62           614.05
               24                8              100            65.92           550.43
               24                9              100            63.39           484.51
               24               10              100            65.92           421.12
               24               11              100            65.92           355.20
               24               12              100            75.57           289.28
               24                1              100            78.51           213.71
               24                2              100            75.57           135.20
               24                3              100            59.63            59.63
               25                4              100             6.90           136.13
               25                5              100             7.34           129.23
               25                6              100             7.48           121.89
               25                7              100             9.70           114.41
               25                8              100            13.86           104.71
               25                9              100            14.84            90.84
               25               10              100            18.21            76.00
               25               11              100            16.08            57.79
               25               12              100            14.49            41.71
               25                1              100            11.32            27.22
               25                2              100             8.21            15.90
               25                3              100             7.69             7.69
               26                4              100             7.38            82.80
               26                5              100             6.36            75.42
               26                6              100             5.36            69.06
               26                7              100             6.67            63.70
               26                8              100             6.70            57.03
               26                9              100             6.76            50.33
               26               10              100             6.79            43.57
               26               11              100             6.74            36.79
               26               12              100             7.75            30.05
               26                1              100             7.48            22.30
               26                2              100             7.42            14.82
               26                3              100             7.40             7.40
               27                4              100             0.01            29.03
               27                5              100             0.01            29.02
               27                6              100             0.01            29.01
               27                7              100             3.10            29.00
               27                8              100             3.39            25.91
               27                9              100             3.71            22.51
               27               10              100             3.78            18.81
               27               11              100             3.78            15.02
               27               12              100             3.84            11.24
               27                1              100             3.25             7.40
               27                2              100             2.22             4.15
               27                3              100             1.93             1.93
               28                4              100             0.12             5.70
               28                5              100             0.18             5.58
               28                6              100             0.37             5.39
               28                7              100             0.49             5.03
               28                8              100             0.61             4.54
               28                9              100             0.92             3.92
               28               10              100             0.98             3.00
               28               11              100             0.98             2.02
               28               12              100             0.55             1.04
               28                1              100             0.25             0.49
               28                2              100             0.18             0.24
               28                3              100             0.06             0.06
               29                4              100             0.68            21.30
               29                5              100             0.48            20.62
               29                6              100             0.49            20.15
               29                7              100             2.75            19.66
               29                8              100             2.91            16.91
               29                9              100             2.95            14.01
               29               10              100             2.34            11.06
               29               11              100             2.19             8.71
               29               12              100             1.95             6.52
               29                1              100             1.70             4.57
               29                2              100             1.58             2.87
               29                3              100             1.28             1.28
               30                4              100             4.92            91.20
               30                5              100             5.36            86.28
               30                6              100             6.70            80.92
               30                7              100             6.71            74.22
               30                8              100             7.16            67.51
               30                9              100             7.62            60.35
               30               10              100             9.84            52.73
               30               11              100             9.84            42.89
               30               12              100             8.94            33.05
               30                1              100             8.93            24.11
               30                2              100             8.04            15.17
               30                3              100             7.14             7.14
               31                4              100             0.37            28.80
               31                5              100             0.37            28.43
               31                6              100             0.37            28.05
               31                7              100             3.17            27.68
               31                8              100             3.17            24.51
               31                9              100             3.17            21.34
               31               10              100             3.17            18.17
               31               11              100             3.17            15.01
               31               12              100             3.17            11.84
               31                1              100             3.17             8.67
               31                2              100             3.17             5.50
               31                3              100             2.33             2.33
               32                4              100             0.54            17.30
               32                5              100             1.44            16.76
               32                6              100             1.44            15.32
               32                7              100             1.44            13.88
               32                8              100             1.44            12.43
               32                9              100             1.44            10.99
               32               10              100             1.44             9.55
               32               11              100             1.62             8.11
               32               12              100             1.62             6.49
               32                1              100             1.62             4.87
               32                2              100             1.62             3.24
               32                3              100             1.62             1.62
               33                4              100             1.89            25.00
               33                5              100             1.71            23.11
               33                6              100             1.84            21.40
               33                7              100             2.00            19.56
               33                8              100             2.29            17.55
               33                9              100             2.29            15.26
               33               10              100             2.29            12.98
               33               11              100             2.29            10.69
               33               12              100             2.29             8.40
               33                1              100             2.27             6.10
               33                2              100             1.91             3.84
               33                3              100             1.92             1.92
               34                4              100             0.52            45.49
               34                5              100             0.53            44.96
               34                6              100             0.60            44.44
               34                7              100             4.25            43.84
               34                8              100             5.00            39.59
               34                9              100             5.00            34.58
               34               10              100             5.00            29.58
               34               11              100             5.00            24.58
               34               12              100             5.00            19.57
               34                1              100             5.21            14.57
               34                2              100             5.02             9.36
               34                3              100             4.33             4.33
               35                4              100             2.31           100.00
               35                5              100             2.31            97.69
               35                6              100             2.31            95.38
               35                7              100             2.31            93.07
               35                8              100            11.97            90.76
               35                9              100            11.00            78.79
               35               10              100            11.00            67.79
               35               11              100            11.00            56.79
               35               12              100            17.48            45.79
               35                1              100            14.03            28.31
               35                2              100             7.14            14.28
               35                3              100             7.14             7.14
               36                4              100             3.12            47.51
               36                5              100             2.30            44.38
               36                6              100             2.28            42.08
               36                7              100             3.12            39.80
               36                8              100             5.23            36.68
               36                9              100             5.23            31.45
               36               10              100             5.23            26.22
               36               11              100             5.23            21.00
               36               12              100             5.73            15.77
               36                1              100             4.53            10.05
               36                2              100             2.85             5.51
               36                3              100             2.66             2.66
               37                4              100             1.88            88.92
               37                5              100             0.94            87.05
               37                6              100             0.48            86.10
               37                7              100             0.01            85.63
               37                8              100             0.94            85.61
               37                9              100            16.01            84.67
               37               10              100            16.01            68.66
               37               11              100            16.01            52.66
               37               12              100             5.13            36.65
               37                1              100             4.20            31.52
               37                2              100            11.31            27.31
               37                3              100            16.01            16.01
               38                4              100             0.00             3.15
               38                5              100             0.00             3.15
               38                6              100             0.00             3.15
               38                7              100             0.00             3.15
               38                8              100             0.00             3.15
               38                9              100             0.00             3.15
               38               10              100             0.00             3.15
               38               11              100             0.00             3.15
               38               12              100             0.00             3.15
               38                1              100             0.00             3.15
               38                2              100             2.20             3.15
               38                3              100             0.95             0.95
               39                4              100             1.16            16.85
               39                5              100             1.16            15.69
               39                6              100             1.66            14.53
               39                7              100             1.66            12.87
               39                8              100             1.66            11.21
               39                9              100             1.66             9.55
               39               10              100             1.66             7.89
               39               11              100             1.66             6.23
               39               12              100             1.66             4.57
               39                1              100             1.66             2.91
               39                2              100             0.00             1.25
               39                3              100             1.25             1.25
                1                4               50             0.21            35.75
                1                5               50             2.82            35.54
                1                6               50             1.92            32.72
                1                7               50             4.11            30.80
                1                8               50             6.27            26.69
                1                9               50             6.38            20.42
                1               10               50             3.20            14.03
                1               11               50             3.62            10.84
                1               12               50             2.66             7.22
                1                1               50             3.77             4.56
                1                2               50             0.78             0.79
                1                3               50             0.01             0.01
                2                4               50             0.01            42.65
                2                5               50             0.05            42.64
                2                6               50             0.19            42.59
                2                7               50             0.30            42.40
                2                8               50             2.41            42.10
                2                9               50             6.05            39.69
                2               10               50             7.39            33.64
                2               11               50             6.96            26.25
                2               12               50             6.68            19.29
                2                1               50             5.33            12.60
                2                2               50             3.63             7.28
                2                3               50             3.64             3.64
                3                4               50             1.96            42.00
                3                5               50             1.96            40.04
                3                6               50             1.98            38.07
                3                7               50             2.70            36.09
                3                8               50             4.36            33.40
                3                9               50             4.62            29.03
                3               10               50             4.62            24.41
                3               11               50             4.62            19.79
                3               12               50             4.62            15.17
                3                1               50             4.62            10.55
                3                2               50             3.72             5.93
                3                3               50             2.21             2.21
                4                4               50             3.60           141.40
                4                5               50             3.60           137.80
                4                6               50             3.60           134.19
                4                7               50             4.12           130.59
                4                8               50            15.55           126.48
                4                9               50            15.55           110.92
                4               10               50            15.55            95.37
                4               11               50            15.55            79.81
                4               12               50            15.55            64.26
                4                1               50            17.12            48.71
                4                2               50            18.25            31.58
                4                3               50            13.34            13.34
                5                4               50             1.06            12.70
                5                5               50             1.06            11.64
                5                6               50             1.06            10.58
                5                7               50             1.06             9.53
                5                8               50             1.06             8.47
                5                9               50             1.06             7.41
                5               10               50             1.06             6.35
                5               11               50             1.06             5.29
                5               12               50             1.06             4.23
                5                1               50             1.06             3.18
                5                2               50             1.06             2.12
                5                3               50             1.06             1.06
                6                4               50             6.61            82.50
                6                5               50             6.08            75.89
                6                6               50             4.74            69.81
                6                7               50             5.00            65.07
                6                8               50             9.56            60.07
                6                9               50             9.08            50.51
                6               10               50             9.08            41.44
                6               11               50             9.08            32.36
                6               12               50             9.08            23.29
                6                1               50             6.34            14.21
                6                2               50             5.00             7.87
                6                3               50             2.86             2.86
                7                4               50             0.50             9.60
                7                5               50             0.50             9.10
                7                6               50             0.50             8.59
                7                7               50             0.50             8.09
                7                8               50             1.30             7.59
                7                9               50             1.06             6.29
                7               10               50             1.06             5.23
                7               11               50             1.06             4.17
                7               12               50             1.06             3.12
                7                1               50             1.06             2.06
                7                2               50             0.50             1.01
                7                3               50             0.50             0.50
                8                4               50             6.52           128.45
                8                5               50             6.52           121.93
                8                6               50             6.52           115.41
                8                7               50             6.52           108.89
                8                8               50             6.52           102.37
                8                9               50             6.52            95.85
                8               10               50             6.52            89.33
                8               11               50            21.93            82.81
                8               12               50            15.22            60.87
                8                1               50            15.22            45.66
                8                2               50            15.22            30.44
                8                3               50            15.22            15.22
                9                4               50             1.84            27.50
                9                5               50             1.81            25.66
                9                6               50             2.14            23.86
                9                7               50             2.33            21.72
                9                8               50             2.39            19.39
                9                9               50             2.47            17.00
                9               10               50             3.03            14.53
                9               11               50             3.03            11.50
                9               12               50             3.03             8.48
                9                1               50             2.34             5.45
                9                2               50             1.55             3.11
                9                3               50             1.55             1.55
               10                4               50             0.00             9.31
               10                5               50             0.00             9.31
               10                6               50             0.00             9.31
               10                7               50             0.00             9.31
               10                8               50             1.17             9.31
               10                9               50             1.17             8.14
               10               10               50             1.16             6.98
               10               11               50             1.16             5.82
               10               12               50             1.16             4.66
               10                1               50             1.17             3.50
               10                2               50             1.17             2.33
               10                3               50             1.17             1.17
               11                4               50             0.33             5.80
               11                5               50             0.33             5.47
               11                6               50             0.28             5.14
               11                7               50             0.34             4.86
               11                8               50             0.49             4.51
               11                9               50             0.66             4.03
               11               10               50             0.64             3.37
               11               11               50             0.64             2.73
               11               12               50             0.64             2.09
               11                1               50             0.58             1.46
               11                2               50             0.47             0.87
               11                3               50             0.41             0.41
               12                4               50             0.00            43.85
               12                5               50             0.00            43.85
               12                6               50             1.38            43.85
               12                7               50             4.72            42.47
               12                8               50             4.72            37.75
               12                9               50             4.72            33.03
               12               10               50             4.72            28.32
               12               11               50             4.72            23.60
               12               12               50             4.72            18.88
               12                1               50             4.72            14.16
               12                2               50             4.72             9.44
               12                3               50             4.72             4.72
               13                4               50             0.39            50.34
               13                5               50             0.39            49.96
               13                6               50             0.39            49.57
               13                7               50             0.39            49.18
               13                8               50             2.99            48.79
               13                9               50             9.59            45.80
               13               10               50             9.06            36.22
               13               11               50             9.06            27.16
               13               12               50             6.19            18.09
               13                1               50             3.69            11.91
               13                2               50             0.99             8.22
               13                3               50             7.23             7.23
               14                4               50             0.00             2.00
               14                5               50             0.00             2.00
               14                6               50             0.00             2.00
               14                7               50             0.27             2.00
               14                8               50             0.33             1.73
               14                9               50             0.33             1.40
               14               10               50             0.33             1.07
               14               11               50             0.33             0.73
               14               12               50             0.27             0.40
               14                1               50             0.00             0.13
               14                2               50             0.00             0.13
               14                3               50             0.13             0.13
               15                4               50             5.40           134.60
               15                5               50             5.40           129.20
               15                6               50             7.47           123.80
               15                7               50            13.68           116.33
               15                8               50            14.81           102.65
               15                9               50            14.81            87.84
               15               10               50            14.81            73.04
               15               11               50            14.81            58.23
               15               12               50            14.81            43.43
               15                1               50            13.68            28.62
               15                2               50             9.54            14.94
               15                3               50             5.40             5.40
               16                4               50             5.86           620.87
               16                5               50             5.94           615.01
               16                6               50            12.46           609.07
               16                7               50            23.32           596.61
               16                8               50            47.12           573.30
               16                9               50           114.40           526.18
               16               10               50           106.18           411.78
               16               11               50           124.71           305.60
               16               12               50            61.84           180.89
               16                1               50            47.77           119.05
               16                2               50            31.46            71.29
               16                3               50            39.83            39.83
               17                4               50             0.00            92.73
               17                5               50             0.00            92.73
               17                6               50             0.00            92.73
               17                7               50             0.00            92.73
               17                8               50            15.89            92.73
               17                9               50            17.57            76.84
               17               10               50            19.26            59.26
               17               11               50            15.05            40.01
               17               12               50            11.12            24.96
               17                1               50             5.89            13.83
               17                2               50             4.86             7.95
               17                3               50             3.08             3.08
               18                4               50             0.06            59.13
               18                5               50             0.06            59.07
               18                6               50             0.06            59.01
               18                7               50             0.50            58.94
               18                8               50             9.28            58.44
               18                9               50            11.67            49.16
               18               10               50            11.71            37.49
               18               11               50             9.56            25.78
               18               12               50             7.84            16.22
               18                1               50             4.01             8.38
               18                2               50             2.70             4.37
               18                3               50             1.67             1.67
               19                4               50             0.22            75.41
               19                5               50             2.37            75.18
               19                6               50             1.86            72.82
               19                7               50             5.55            70.95
               19                8               50             9.71            65.41
               19                9               50            13.08            55.70
               19               10               50            15.52            42.61
               19               11               50            13.91            27.10
               19               12               50             8.20            13.19
               19                1               50             4.27             4.99
               19                2               50             0.24             0.72
               19                3               50             0.47             0.47
               20                4               50             0.10             2.30
               20                5               50             0.10             2.20
               20                6               50             0.16             2.10
               20                7               50             0.17             1.93
               20                8               50             0.26             1.76
               20                9               50             0.25             1.50
               20               10               50             0.25             1.25
               20               11               50             0.25             0.99
               20               12               50             0.26             0.74
               20                1               50             0.18             0.48
               20                2               50             0.16             0.29
               20                3               50             0.13             0.13
               21                4               50            28.91           280.07
               21                5               50             7.67           251.17
               21                6               50            30.08           243.50
               21                7               50            25.83           213.42
               21                8               50            23.89           187.59
               21                9               50            20.46           163.70
               21               10               50            19.49           143.23
               21               11               50            24.58           123.75
               21               12               50            18.59            99.17
               21                1               50            27.42            80.58
               21                2               50            27.11            53.16
               21                3               50            26.05            26.05
               22                4               50             0.00             0.00
               22                5               50             0.00             0.00
               22                6               50             0.00             0.00
               22                7               50             0.00             0.00
               22                8               50             0.00             0.00
               22                9               50             0.00             0.00
               22               10               50             0.00             0.00
               22               11               50             0.00             0.00
               22               12               50             0.00             0.00
               22                1               50             0.00             0.00
               22                2               50             0.00             0.00
               22                3               50             0.00             0.00
               23                4               50            18.19           569.35
               23                5               50            22.67           551.16
               23                6               50            44.56           528.49
               23                7               50            46.24           483.93
               23                8               50            51.21           437.69
               23                9               50            39.00           386.47
               23               10               50            61.62           347.47
               23               11               50            73.17           285.84
               23               12               50            52.15           212.68
               23                1               50            54.18           160.52
               23                2               50            52.15           106.34
               23                3               50            54.18            54.18
               24                4               50            38.59           725.95
               24                5               50            31.58           687.37
               24                6               50            41.73           655.78
               24                7               50            63.62           614.05
               24                8               50            65.92           550.43
               24                9               50            63.39           484.51
               24               10               50            65.92           421.12
               24               11               50            65.92           355.20
               24               12               50            75.57           289.28
               24                1               50            78.51           213.71
               24                2               50            75.57           135.20
               24                3               50            59.63            59.63
               25                4               50             6.90           136.13
               25                5               50             7.34           129.23
               25                6               50             7.48           121.89
               25                7               50             9.70           114.41
               25                8               50            13.86           104.71
               25                9               50            14.84            90.84
               25               10               50            18.21            76.00
               25               11               50            16.08            57.79
               25               12               50            14.49            41.71
               25                1               50            11.32            27.22
               25                2               50             8.21            15.90
               25                3               50             7.69             7.69
               26                4               50             7.38            82.80
               26                5               50             6.36            75.42
               26                6               50             5.36            69.06
               26                7               50             6.67            63.70
               26                8               50             6.70            57.03
               26                9               50             6.76            50.33
               26               10               50             6.79            43.57
               26               11               50             6.74            36.79
               26               12               50             7.75            30.05
               26                1               50             7.48            22.30
               26                2               50             7.42            14.82
               26                3               50             7.40             7.40
               27                4               50             0.01            29.03
               27                5               50             0.01            29.02
               27                6               50             0.01            29.01
               27                7               50             3.10            29.00
               27                8               50             3.39            25.91
               27                9               50             3.71            22.51
               27               10               50             3.78            18.81
               27               11               50             3.78            15.02
               27               12               50             3.84            11.24
               27                1               50             3.25             7.40
               27                2               50             2.22             4.15
               27                3               50             1.93             1.93
               28                4               50             0.12             5.70
               28                5               50             0.18             5.58
               28                6               50             0.37             5.39
               28                7               50             0.49             5.03
               28                8               50             0.61             4.54
               28                9               50             0.92             3.92
               28               10               50             0.98             3.00
               28               11               50             0.98             2.02
               28               12               50             0.55             1.04
               28                1               50             0.25             0.49
               28                2               50             0.18             0.24
               28                3               50             0.06             0.06
               29                4               50             0.68            21.30
               29                5               50             0.48            20.62
               29                6               50             0.49            20.15
               29                7               50             2.75            19.66
               29                8               50             2.91            16.91
               29                9               50             2.95            14.01
               29               10               50             2.34            11.06
               29               11               50             2.19             8.71
               29               12               50             1.95             6.52
               29                1               50             1.70             4.57
               29                2               50             1.58             2.87
               29                3               50             1.28             1.28
               30                4               50             4.92            91.20
               30                5               50             5.36            86.28
               30                6               50             6.70            80.92
               30                7               50             6.71            74.22
               30                8               50             7.16            67.51
               30                9               50             7.62            60.35
               30               10               50             9.84            52.73
               30               11               50             9.84            42.89
               30               12               50             8.94            33.05
               30                1               50             8.93            24.11
               30                2               50             8.04            15.17
               30                3               50             7.14             7.14
               31                4               50             0.37            28.80
               31                5               50             0.37            28.43
               31                6               50             0.37            28.05
               31                7               50             3.17            27.68
               31                8               50             3.17            24.51
               31                9               50             3.17            21.34
               31               10               50             3.17            18.17
               31               11               50             3.17            15.01
               31               12               50             3.17            11.84
               31                1               50             3.17             8.67
               31                2               50             3.17             5.50
               31                3               50             2.33             2.33
               32                4               50             0.54            17.30
               32                5               50             1.44            16.76
               32                6               50             1.44            15.32
               32                7               50             1.44            13.88
               32                8               50             1.44            12.43
               32                9               50             1.44            10.99
               32               10               50             1.44             9.55
               32               11               50             1.62             8.11
               32               12               50             1.62             6.49
               32                1               50             1.62             4.87
               32                2               50             1.62             3.24
               32                3               50             1.62             1.62
               33                4               50             1.89            25.00
               33                5               50             1.71            23.11
               33                6               50             1.84            21.40
               33                7               50             2.00            19.56
               33                8               50             2.29            17.55
               33                9               50             2.29            15.26
               33               10               50             2.29            12.98
               33               11               50             2.29            10.69
               33               12               50             2.29             8.40
               33                1               50             2.27             6.10
               33                2               50             1.91             3.84
               33                3               50             1.92             1.92
               34                4               50             0.52            45.49
               34                5               50             0.53            44.96
               34                6               50             0.60            44.44
               34                7               50             4.25            43.84
               34                8               50             5.00            39.59
               34                9               50             5.00            34.58
               34               10               50             5.00            29.58
               34               11               50             5.00            24.58
               34               12               50             5.00            19.57
               34                1               50             5.21            14.57
               34                2               50             5.02             9.36
               34                3               50             4.33             4.33
               35                4               50             2.31           100.00
               35                5               50             2.31            97.69
               35                6               50             2.31            95.38
               35                7               50             2.31            93.07
               35                8               50            11.97            90.76
               35                9               50            11.00            78.79
               35               10               50            11.00            67.79
               35               11               50            11.00            56.79
               35               12               50            17.48            45.79
               35                1               50            14.03            28.31
               35                2               50             7.14            14.28
               35                3               50             7.14             7.14
               36                4               50             3.12            47.51
               36                5               50             2.30            44.38
               36                6               50             2.28            42.08
               36                7               50             3.12            39.80
               36                8               50             5.23            36.68
               36                9               50             5.23            31.45
               36               10               50             5.23            26.22
               36               11               50             5.23            21.00
               36               12               50             5.73            15.77
               36                1               50             4.53            10.05
               36                2               50             2.85             5.51
               36                3               50             2.66             2.66
               37                4               50             1.88            88.92
